priority,topic,modality,tag,idx,trigger,stem,description,search_terms,svg_feasible,svg,error
1,Biology of Aging,CXR,Hazzard,1716,CXR shows,"A 78-year-old woman with COPD on home oxygen presents to ED with increased dyspnea and purulent sputum. Current medications include tiotropium, budesonide/formoterol, albuterol PRN","Chest X-ray showing hyperinflation with flattened diaphragms, increased AP diameter, and possible infiltrate or consolidation suggesting COPD exacerbation with superimposed pneumonia",COPD exacerbation chest xray | severe COPD hyperinflation CXR | COPD pneumonia chest radiograph | flattened diaphragms hyperinflation xray | COPD acute exacerbation infiltrate,False,,
1,Frailty & Sarcopenia,Smear/Histopath,Hazzard,1487,biopsy reveals,An 80-year-old woman with sarcopenia participates in a research study examining cellular changes in aging muscle. Muscle biopsy reveals reduced size and number of myofibers with de,"Muscle biopsy histopathology showing sarcopenia with reduced myofiber size, decreased fiber number, and degeneration with increased endomysial connective tissue or fat infiltration",sarcopenia muscle biopsy histology | sarcopenia myofiber atrophy histopathology | aging muscle biopsy reduced fiber size | sarcopenia skeletal muscle microscopy,False,,
1,Chronic Kidney Disease,ECG,Harrison,3111,ECG shows,A 77-year-old woman is brought to the ED by her son who reports she hasn't been herself for 2 days - sleeping more and confused about dates. She has CKD stage 4 (eGFR 24 mL/min/1.7,"ECG showing tall, peaked (tented) T waves characteristic of hyperkalemia in a patient with advanced chronic kidney disease.",hyperkalemia ECG peaked T waves | hyperkalemia tented T waves ECG | hyperkalemia ECG CKD | peaked T waves renal failure ECG,True,"<svg viewBox='0 0 600 200' xmlns='http://www.w3.org/2000/svg'><rect fill='#fff' width='600' height='200'/><path stroke='#f88' stroke-width='0.5' d='M0,50 L600,50 M0,100 L600,100 M0,150 L600,150' /><path stroke='#fcc' stroke-width='0.3' d='M0,25 L600,25 M0,75 L600,75 M0,125 L600,125 M0,175 L600,175'/><path stroke='#fcc' stroke-width='0.3' d='M50,0 L50,200 M100,0 L100,200 M150,0 L150,200 M200,0 L200,200 M250,0 L250,200 M300,0 L300,200 M350,0 L350,200 M400,0 L400,200 M450,0 L450,200 M500,0 L500,200 M550,0 L550,200'/><path stroke='#f88' stroke-width='0.5' d='M25,0 L25,200 M75,0 L75,200 M125,0 L125,200 M175,0 L175,200 M225,0 L225,200 M275,0 L275,200 M325,0 L325,200 M375,0 L375,200 M425,0 L425,200 M475,0 L475,200 M525,0 L525,200 M575,0 L575,200'/><path fill='none' stroke='#000' stroke-width='2' d='M20,100 L45,100 L47,98 L50,85 L52,98 L55,100 L62,100 L65,100 L68,95 L72,88 L76,95 L80,100 L100,100 L102,60 L104,100 L106,120 L108,100 L130,100 L155,100 L157,98 L160,85 L162,98 L165,100 L172,100 L175,100 L178,95 L182,88 L186,95 L190,100 L210,100 L212,60 L214,100 L216,120 L218,100 L240,100 L265,100 L267,98 L270,85 L272,98 L275,100 L282,100 L285,100 L288,95 L292,88 L296,95 L300,100 L320,100 L322,60 L324,100 L326,120 L328,100 L350,100 L375,100 L377,98 L380,85 L382,98 L385,100 L392,100 L395,100 L398,95 L402,88 L406,95 L410,100 L430,100 L432,60 L434,100 L436,120 L438,100 L460,100 L485,100 L487,98 L490,85 L492,98 L495,100 L502,100 L505,100 L508,95 L512,88 L516,95 L520,100 L540,100 L542,60 L544,100 L546,120 L548,100 L570,100'/><text x='10' y='15' font-family='Arial' font-size='12' fill='#000'>Hyperkalemia - Peaked T Waves</text><text x='10' y='195' font-family='Arial' font-size='10' fill='#666'>Lead II</text></svg>",
1,Community & Long-Term Care,CXR,Hazzard,1821,CXR shows,"An 85-year-old man with HFpEF, CAD, and diabetes presents to the ED with shortness of breath. BNP 890, Cr 1.9 (baseline 1.4). CXR shows pulmonary edema. Home medications include fu","Chest X-ray showing pulmonary edema with bilateral interstitial markings, Kerley B lines, perihilar haziness (bat wing pattern), and pleural effusions in an elderly patient with heart failure.",pulmonary edema chest xray | cardiogenic pulmonary edema CXR | congestive heart failure chest radiograph bilateral infiltrates | Kerley B lines pulmonary edema | bat wing pulmonary edema,False,,
1,Community & Long-Term Care,CXR,Hazzard,1895,CXR shows,"An 83-year-old woman with severe COPD on 3L home O2, mild dementia, and failure to thrive is brought to the ED by her daughter for increased confusion and falls over 2 days. Vitals","Chest X-ray showing hyperinflated lungs with flattened diaphragms, increased retrosternal airspace, and possibly a new infiltrate or aspiration pneumonia in an elderly COPD patient.",COPD chest xray hyperinflation | aspiration pneumonia COPD elderly | severe emphysema chest xray flattened diaphragm | COPD aspiration CXR,False,,
1,Stroke,CT/MRI+EEG,Harrison,3156,CT head negative. EEG shows,"An 81-year-old woman presents after first-lifetime seizure. Witness describes 2-minute generalized tonic-clonic event with post-ictal confusion. PMH: HTN, hyperlipidemia, CKD stage","CT head showing hypodense wedge-shaped cortical infarct in vascular territory, or MRI DWI showing acute cortical stroke with hyperintense signal in temporal or parietal region",cortical stroke CT hypodense | MRI DWI acute cortical infarct | embolic stroke MCA territory | cortical infarct seizure | temporal lobe infarct MRI | wedge shaped cortical stroke CT,False,,
1,Stroke,CT/MRI,Harrison,3168,CT shows no hemorrhage. CTA reveals,A 78-year-old man with mild cognitive impairment (MoCA 22) and CKD stage 3a (eGFR 45) presents to the ED 3 hours after sudden onset right hemiparesis and aphasia. NIHSS score is 12,Non-contrast CT head showing hyperdense left middle cerebral artery sign or MRI diffusion-weighted imaging showing restricted diffusion in the left MCA territory consistent with acute ischemic stroke.,hyperdense MCA sign CT | acute MCA stroke CT | left MCA territory infarct DWI | acute ischemic stroke MRI diffusion weighted | middle cerebral artery stroke imaging,False,,
1,Stroke,CT/MRI,Harrison,3169,"CT shows no hemorrhage, CTA shows right M1 occlusion, and CT perfusion shows",An 84-year-old woman is found down at home by her daughter after last being seen normal 18 hours ago. She has left hemiplegia and neglect. Past medical history includes AF on apixa,CT or MRI showing right middle cerebral artery (MCA) territory acute ischemic infarct with hyperdense MCA sign or loss of gray-white differentiation in right hemisphere,right MCA infarct CT | hyperdense MCA sign | right middle cerebral artery stroke CT | acute right MCA territory infarction | right hemispheric stroke CT loss gray white differentiation,False,,
1,Dementia,CXR,Hazzard,2382,CXR shows,"A 81-year-old woman with moderate Alzheimer's dementia (FAST stage 6a) and advanced Parkinson's disease is admitted with aspiration pneumonia. She's bedbound, requires feeding assi",Chest X-ray showing right lower lobe consolidation with air bronchograms consistent with aspiration pneumonia in an elderly patient.,aspiration pneumonia chest xray | right lower lobe pneumonia CXR | aspiration pneumonia right base consolidation | bacterial pneumonia lower lobe air bronchograms,False,,
1,Dementia,CT/MRI,Hazzard,2404,MRI brain shows bilateral frontal and anterior temporal atrophy. Family history ,"A 75-year-old woman is evaluated for cognitive decline and personality changes over 2 years. Her son reports she has become disinhibited, making inappropriate comments to strangers","Brain MRI or CT showing frontotemporal atrophy with predominant frontal and anterior temporal lobe volume loss, characteristic of frontotemporal dementia.",frontotemporal dementia MRI | frontotemporal lobar degeneration CT | frontal temporal atrophy MRI | behavioral variant frontotemporal dementia imaging | knife-edge atrophy frontotemporal,False,,
1,Nutrition & Malnutrition,CXR,Hazzard,2028,CXR shows,A 73-year-old man with Parkinson's disease and diabetes presents to the ED with fever and cough. His wife reports increasing confusion over 3 days and difficulty swallowing medicat,Chest X-ray showing right lower lobe infiltrate/consolidation consistent with aspiration pneumonia in a patient with dysphagia.,aspiration pneumonia chest xray | right lower lobe pneumonia CXR | aspiration pneumonia right base | basilar consolidation aspiration,False,,
1,Nutrition & Malnutrition,CXR,Hazzard,2041,CXR shows,An 86-year-old nursing home resident with severe Alzheimer's (FAST 7a) and dysphagia is brought to the ED with aspiration pneumonia. This is her third admission in 2 months. CXR sh,Chest X-ray showing right lower lobe infiltrate/consolidation consistent with aspiration pneumonia in an elderly patient,aspiration pneumonia chest xray | right lower lobe pneumonia CXR | aspiration pneumonia elderly | recurrent aspiration pneumonia radiograph | lower lobe infiltrate chest xray,False,,
1,Nutrition & Malnutrition,CXR,Hazzard,2024,Chest X-ray shows,An 82-year-old man in skilled nursing for stroke rehabilitation develops acute confusion and agitation during dinner. Staff report he was pocketing food in his cheeks and suddenly ,Chest X-ray showing radioopaque foreign body (food bolus) lodged in the trachea or right main bronchus with possible aspiration pneumonitis.,aspiration pneumonia chest x-ray | foreign body airway CXR | food aspiration radiopaque trachea | acute aspiration CXR elderly | aspiration pneumonitis right lower lobe,False,,
1,Perioperative Care,CXR,Hazzard,1998,CXR shows,"An 82-year-old man with HFpEF, CKD stage 4 (eGFR 18), and pre-frailty undergoes BiV-ICD placement. Post-op day 1, he's confused and oliguric. Labs: K 6.2, Cr 4.1, BUN 95. CXR shows","Chest X-ray showing pulmonary edema with bilateral interstitial and alveolar opacities, Kerley B lines, and cardiomegaly in a patient with acute decompensated heart failure and fluid overload.",pulmonary edema chest xray | acute heart failure CXR bilateral infiltrates | cardiogenic pulmonary edema Kerley B lines | flash pulmonary edema CXR,False,,
1,Geriatric Assessment (CGA),CXR,Hazzard,1737,CXR shows,"A 79-year-old man with COPD, CKD stage 3a (eGFR 45), and osteoarthritis is evaluated in the emergency department after his wife found him confused this morning. She reports he was ",Chest X-ray showing aspiration pneumonia with infiltrate in the right lower lobe in an elderly patient with altered mental status.,aspiration pneumonia chest x-ray | right lower lobe pneumonia CXR elderly | aspiration pneumonitis infiltrate | basilar pneumonia chest radiograph,False,,
1,Dementia,ECG,2022,34,הולטר אק,"בן88 סובל מ-ALZHEIMER DISEASE. בשנה האחרונה המטופל התעלף פעמיים במהלך היום. בוצע הולטר אק\""ג שהדגים נטייה לברדיקרדיה בלילה. מכל התרופות האפשריות לטיפול בדמנציה איזו תרופה איננה מומ","ECG rhythm strip showing sinus bradycardia with a heart rate below 60 bpm, demonstrating the baseline cardiac rhythm in an elderly patient with Alzheimer's disease and syncope",sinus bradycardia ECG | marked sinus bradycardia rhythm strip | nocturnal bradycardia ECG | severe bradycardia ECG strip,True,<svg viewBox='0 0 600 200' xmlns='http://www.w3.org/2000/svg'><defs><pattern id='grid' width='20' height='20' patternUnits='userSpaceOnUse'><path d='M 20 0 L 0 0 0 20' fill='none' stroke='#ffcccc' stroke-width='0.5'/><path d='M 0 0 L 0 20 20 20 20 0 Z' fill='none' stroke='#ffcccc' stroke-width='0.1'/></pattern></defs><rect width='600' height='200' fill='white'/><rect width='600' height='200' fill='url(#grid)'/><g stroke='black' stroke-width='1.5' fill='none'><path d='M 30 100 L 70 100 L 73 95 L 76 100 L 80 60 L 84 140 L 87 100 L 95 100 L 100 90 L 110 90 L 115 100 L 180 100 L 183 95 L 186 100 L 190 60 L 194 140 L 197 100 L 205 100 L 210 90 L 220 90 L 225 100 L 290 100 L 293 95 L 296 100 L 300 60 L 304 140 L 307 100 L 315 100 L 320 90 L 330 90 L 335 100 L 400 100 L 403 95 L 406 100 L 410 60 L 414 140 L 417 100 L 425 100 L 430 90 L 440 90 L 445 100 L 510 100 L 513 95 L 516 100 L 520 60 L 524 140 L 527 100 L 535 100 L 540 90 L 550 90 L 555 100 L 590 100'/></g><text x='10' y='20' font-family='Arial' font-size='14' fill='black'>Lead II</text><text x='10' y='195' font-family='Arial' font-size='12' fill='black'>Heart Rate: ~40 bpm</text><text x='250' y='195' font-family='Arial' font-size='12' fill='black'>Sinus Bradycardia</text></svg>,
1,Perioperative Care,CXR,Hazzard,2004,CXR shows,"An 80-year-old man with ischemic cardiomyopathy (EF 30%), diabetes, and sarcopenia (grip strength 18kg) undergoes CRT-D placement. BMI 19. Albumin 2.8. Post-procedure, he can't lif",Chest X-ray showing a left-sided pacemaker/ICD with leads and ipsilateral hemidiaphragm elevation indicating phrenic nerve injury from CRT-D lead placement,phrenic nerve injury pacemaker CXR | elevated hemidiaphragm pacemaker | diaphragmatic paralysis CRT-D | phrenic nerve palsy biventricular pacemaker | hemidiaphragm elevation pacemaker lead,False,,
1,Geriatric Assessment (CGA),CT/MRI,Hazzard,1762,MRI brain to rule out posterior fossa lesion,"An 80-year-old woman is evaluated for chronic dizziness and recurrent falls. She describes feeling 'off balance' constantly, worse with head movement. Medications: metformin 500mg ",Brain MRI showing bilateral cerebellar atrophy or cerebellar white matter disease characteristic of age-related balance dysfunction in elderly patients with chronic dizziness and falls.,cerebellar atrophy MRI elderly | cerebellar degeneration brain MRI | cerebellum vermis atrophy sagittal MRI | elderly balance disorder brain imaging | age-related cerebellar atrophy,False,,
1,Dementia,ECG,2020,797,הולטר,"בן 82 ,פנה לרופא המשפחה עקב אירועים חוזרים של התעלפות. ברקע - סובל מיתר ל\""ד, השמנת יתר, סוכרת ודמנציה. תרופות קבועות: RAMIPRIL (TRITACE) LERCANIDIPINE ( VASODIP) MEMANTIN ( MEMOX)",ECG showing complete heart block (third-degree AV block) with slow ventricular escape rhythm in an elderly patient with recurrent syncope,complete heart block ECG | third degree AV block ECG | AV dissociation ECG syncope | complete AV block rhythm strip,True,<svg viewBox='0 0 600 200' xmlns='http://www.w3.org/2000/svg'><defs><pattern id='grid' width='10' height='10' patternUnits='userSpaceOnUse'><path d='M 10 0 L 0 0 0 10' fill='none' stroke='#ffcccc' stroke-width='0.5'/></pattern><pattern id='gridMajor' width='50' height='50' patternUnits='userSpaceOnUse'><path d='M 50 0 L 0 0 0 50' fill='none' stroke='#ffaaaa' stroke-width='1'/></pattern></defs><rect width='600' height='200' fill='white'/><rect width='600' height='200' fill='url(#grid)'/><rect width='600' height='200' fill='url(#gridMajor)'/><path d='M 20 100 L 40 100 Q 42 100 43 95 L 45 80 L 47 100 L 50 120 L 52 100 Q 53 95 55 95 L 75 95 L 75 100 L 115 100 Q 117 100 118 95 L 120 80 L 122 100 L 125 120 L 127 100 Q 128 95 130 95 L 150 95 L 150 100 L 190 100 Q 192 100 193 95 L 195 80 L 197 100 L 200 120 L 202 100 Q 203 95 205 95 L 225 95 L 225 100 L 255 100 L 258 100 L 260 90 L 262 70 L 265 50 L 268 70 L 275 120 L 278 100 Q 280 100 290 100 L 340 100 Q 342 100 343 95 L 345 80 L 347 100 L 350 120 L 352 100 Q 353 95 355 95 L 375 95 L 375 100 L 415 100 Q 417 100 418 95 L 420 80 L 422 100 L 425 120 L 427 100 Q 428 95 430 95 L 450 95 L 450 100 L 480 100 L 483 100 L 485 90 L 487 70 L 490 50 L 493 70 L 500 120 L 503 100 Q 505 100 515 100 L 560 100' fill='none' stroke='#000' stroke-width='2'/><text x='10' y='20' font-family='Arial' font-size='14' fill='#000'>Complete Heart Block (3° AV Block)</text><text x='10' y='190' font-family='Arial' font-size='12' fill='#666'>Regular P waves (atrial rate ~75/min) - Independent of QRS complexes</text><text x='300' y='190' font-family='Arial' font-size='12' fill='#666'>Slow ventricular escape (~35/min)</text></svg>,
